Time (min),wt,mko,tko
67.1,0.66549,0.25182,0.059573
67.2,0.66683,0.25209,0.059681
67.3,0.66817,0.25235,0.059788
67.4,0.66951,0.25262,0.059895
67.5,0.67084,0.25289,0.060002
67.6,0.67217,0.25316,0.060109
67.7,0.6735,0.25342,0.060216
67.8,0.67482,0.25369,0.060323
67.9,0.67615,0.25395,0.060429
68,0.67747,0.25422,0.060535
68.1,0.67878,0.25448,0.060641
68.2,0.6801,0.25475,0.060747
68.3,0.68141,0.25501,0.060853
68.4,0.68272,0.25527,0.060958
68.5,0.68403,0.25554,0.061064
68.6,0.68533,0.2558,0.061169
68.7,0.68663,0.25606,0.061274
68.8,0.68793,0.25632,0.061378
68.9,0.68923,0.25658,0.061483
69,0.69053,0.25684,0.061587
69.1,0.69182,0.2571,0.061692
69.2,0.69311,0.25736,0.061796
69.3,0.69439,0.25762,0.061899
69.4,0.69568,0.25788,0.062003
69.5,0.69696,0.25814,0.062107
69.6,0.69824,0.25839,0.06221
69.7,0.69952,0.25865,0.062313
69.8,0.70079,0.25891,0.062416
69.9,0.70206,0.25916,0.062519
70,0.70333,0.25942,0.062621
70.1,0.7046,0.25967,0.062724
70.2,0.70587,0.25993,0.062826
70.3,0.70713,0.26018,0.062928
70.4,0.70839,0.26044,0.06303
70.5,0.70965,0.26069,0.063131
70.6,0.7109,0.26094,0.063233
70.7,0.71215,0.2612,0.063334
70.8,0.7134,0.26145,0.063435
70.9,0.71465,0.2617,0.063536
71,0.7159,0.26195,0.063637
71.1,0.71714,0.2622,0.063737
71.2,0.71838,0.26245,0.063838
71.3,0.71962,0.2627,0.063938
71.4,0.72085,0.26295,0.064038
71.5,0.72209,0.2632,0.064138
71.6,0.72332,0.26345,0.064238
71.7,0.72454,0.2637,0.064337
71.8,0.72577,0.26394,0.064436
71.9,0.72699,0.26419,0.064536
72,0.72822,0.26444,0.064635
72.1,0.72944,0.26468,0.064733
72.2,0.73065,0.26493,0.064832
72.3,0.73187,0.26518,0.06493
72.4,0.73308,0.26542,0.065029
72.5,0.73429,0.26567,0.065127
72.6,0.7355,0.26591,0.065224
72.7,0.7367,0.26615,0.065322
72.8,0.7379,0.2664,0.06542
