Time (min),wt,mko,tko
73.3,0.47863,0.88309,0.42315
73.4,0.47843,0.88285,0.42297
73.5,0.47824,0.88261,0.42278
73.6,0.47805,0.88236,0.42259
73.7,0.47786,0.88212,0.42241
73.8,0.47767,0.88188,0.42222
73.9,0.47748,0.88164,0.42204
74,0.47729,0.8814,0.42186
74.1,0.4771,0.88117,0.42167
74.2,0.47691,0.88093,0.42149
74.3,0.47672,0.88069,0.42131
74.4,0.47653,0.88046,0.42112
74.5,0.47634,0.88023,0.42094
74.6,0.47615,0.87999,0.42076
74.7,0.47596,0.87976,0.42058
74.8,0.47577,0.87953,0.4204
74.9,0.47558,0.8793,0.42021
75,0.47539,0.87907,0.42003
75.1,0.47521,0.87884,0.41985
75.2,0.47502,0.87861,0.41967
75.3,0.47483,0.87838,0.41949
75.4,0.47464,0.87815,0.41931
75.5,0.47445,0.87792,0.41913
75.6,0.47427,0.8777,0.41895
75.7,0.47408,0.87747,0.41878
75.8,0.47389,0.87725,0.4186
75.9,0.4737,0.87703,0.41843
76,0.47351,0.87681,0.41825
76.1,0.47333,0.87659,0.41808
76.2,0.47314,0.87638,0.41791
76.3,0.47295,0.87616,0.41773
76.4,0.47276,0.87594,0.41756
76.5,0.47257,0.87573,0.41739
76.6,0.47239,0.87551,0.41722
76.7,0.4722,0.8753,0.41705
76.8,0.47201,0.87508,0.41688
76.9,0.47182,0.87487,0.41671
77,0.47163,0.87466,0.41654
77.1,0.47144,0.87444,0.41637
77.2,0.47126,0.87423,0.4162
77.3,0.47107,0.87402,0.41603
77.4,0.47088,0.87381,0.41586
77.5,0.47069,0.8736,0.41569
77.6,0.4705,0.87339,0.41553
77.7,0.47031,0.87318,0.41536
77.8,0.47012,0.87297,0.41519
77.9,0.46993,0.87276,0.41503
78,0.46974,0.87255,0.41486
78.1,0.46955,0.87235,0.41469
78.2,0.46936,0.87214,0.41453
78.3,0.46917,0.87193,0.41436
78.4,0.46898,0.87172,0.4142
78.5,0.4688,0.87152,0.41403
78.6,0.46861,0.87131,0.41387
78.7,0.46842,0.87111,0.41371
78.8,0.46823,0.8709,0.41354
78.9,0.46804,0.87069,0.41338
79,0.46786,0.87049,0.41322
79.1,0.46767,0.87028,0.41306
79.2,0.46748,0.87008,0.41289
79.3,0.46729,0.86987,0.41273
79.4,0.46711,0.86967,0.41257
79.5,0.46692,0.86946,0.41241
79.6,0.46673,0.86926,0.41225
79.7,0.46654,0.86906,0.41209
79.8,0.46635,0.86886,0.41193
79.9,0.46617,0.86866,0.41177
80,0.46598,0.86846,0.41161
80.1,0.46579,0.86827,0.41145
80.2,0.4656,0.86807,0.41129
80.3,0.46541,0.86788,0.41113
80.4,0.46522,0.86768,0.41098
80.5,0.46504,0.86749,0.41082
80.6,0.46485,0.8673,0.41066
80.7,0.46466,0.8671,0.4105
80.8,0.46447,0.86691,0.41035
80.9,0.46428,0.86672,0.41019
81,0.46409,0.86653,0.41003
81.1,0.4639,0.86634,0.40988
81.2,0.46372,0.86615,0.40972
81.3,0.46353,0.86596,0.40957
81.4,0.46334,0.86577,0.40941
81.5,0.46315,0.86558,0.40926
81.6,0.46296,0.86539,0.4091
81.7,0.46277,0.8652,0.40895
81.8,0.46258,0.86501,0.40879
81.9,0.4624,0.86483,0.40864
82,0.46221,0.86464,0.40848
82.1,0.46202,0.86445,0.40833
82.2,0.46183,0.86427,0.40818
82.3,0.46165,0.86408,0.40802
82.4,0.46146,0.8639,0.40787
82.5,0.46127,0.86371,0.40772
82.6,0.46108,0.86353,0.40757
82.7,0.46089,0.86334,0.40741
82.8,0.46071,0.86316,0.40726
82.9,0.46052,0.86297,0.40711
83,0.46033,0.86279,0.40696
83.1,0.46014,0.86261,0.40681
83.2,0.45996,0.86243,0.40666
83.3,0.45977,0.86224,0.4065
83.4,0.45958,0.86206,0.40635
83.5,0.45939,0.86188,0.4062
83.6,0.45921,0.8617,0.40605
83.7,0.45902,0.86152,0.4059
83.8,0.45883,0.86134,0.40575
83.9,0.45864,0.86116,0.4056
84,0.45846,0.86098,0.40545
84.1,0.45827,0.8608,0.4053
84.2,0.45808,0.86063,0.40516
84.3,0.4579,0.86045,0.40501
84.4,0.45771,0.86027,0.40486
84.5,0.45752,0.8601,0.40471
84.6,0.45733,0.85993,0.40456
84.7,0.45715,0.85975,0.40441
84.8,0.45696,0.85958,0.40427
84.9,0.45677,0.8594,0.40412
85,0.45659,0.85923,0.40397
85.1,0.4564,0.85906,0.40382
85.2,0.45621,0.85889,0.40368
85.3,0.45602,0.85872,0.40353
85.4,0.45584,0.85855,0.40338
85.5,0.45565,0.85838,0.40324
85.6,0.45546,0.85821,0.40309
85.7,0.45528,0.85804,0.40294
85.8,0.45509,0.85787,0.4028
85.9,0.4549,0.8577,0.40265
86,0.45472,0.85753,0.4025
86.1,0.45453,0.85736,0.40236
86.2,0.45434,0.8572,0.40221
86.3,0.45416,0.85703,0.40207
86.4,0.45397,0.85686,0.40192
86.5,0.45378,0.8567,0.40177
86.6,0.4536,0.85653,0.40163
86.7,0.45341,0.85637,0.40148
86.8,0.45322,0.8562,0.40134
86.9,0.45304,0.85604,0.40119
87,0.45285,0.85587,0.40105
87.1,0.45266,0.85571,0.4009
87.2,0.45248,0.85555,0.40076
87.3,0.45229,0.85538,0.40061
87.4,0.4521,0.85522,0.40047
87.5,0.45192,0.85506,0.40033
87.6,0.45173,0.8549,0.40018
87.7,0.45154,0.85474,0.40004
87.8,0.45136,0.85458,0.39989
87.9,0.45117,0.85442,0.39975
88,0.45099,0.85426,0.3996
88.1,0.4508,0.8541,0.39946
88.2,0.45061,0.85394,0.39932
88.3,0.45043,0.85378,0.39917
88.4,0.45024,0.85362,0.39903
88.5,0.45005,0.85347,0.39888
88.6,0.44987,0.85331,0.39874
88.7,0.44968,0.85315,0.3986
88.8,0.4495,0.853,0.39845
88.9,0.44931,0.85284,0.39831
89,0.44912,0.85269,0.39817
89.1,0.44894,0.85253,0.39802
89.2,0.44875,0.85238,0.39788
89.3,0.44857,0.85222,0.39774
89.4,0.44838,0.85207,0.39759
89.5,0.44819,0.85191,0.39745
89.6,0.44801,0.85176,0.3973
89.7,0.44782,0.85161,0.39716
89.8,0.44764,0.85146,0.39702
89.9,0.44745,0.8513,0.39687
90,0.44727,0.85115,0.39673
90.1,0.44708,0.851,0.39659
90.2,0.4469,0.85085,0.39644
90.3,0.44671,0.8507,0.3963
90.4,0.44652,0.85055,0.39616
90.5,0.44634,0.8504,0.39602
90.6,0.44615,0.85025,0.39587
90.7,0.44597,0.8501,0.39573
90.8,0.44578,0.84995,0.39559
90.9,0.4456,0.84981,0.39545
91,0.44541,0.84966,0.39531
91.1,0.44522,0.84951,0.39517
91.2,0.44504,0.84936,0.39503
91.3,0.44485,0.84922,0.39488
91.4,0.44467,0.84907,0.39474
91.5,0.44448,0.84893,0.3946
91.6,0.4443,0.84878,0.39446
91.7,0.44411,0.84863,0.39432
91.8,0.44393,0.84849,0.39418
91.9,0.44374,0.84835,0.39404
92,0.44355,0.8482,0.3939
92.1,0.44337,0.84806,0.39376
92.2,0.44318,0.84791,0.39362
92.3,0.443,0.84777,0.39348
92.4,0.44281,0.84763,0.39333
92.5,0.44263,0.84749,0.39319
92.6,0.44244,0.84734,0.39305
92.7,0.44226,0.8472,0.39291
92.8,0.44207,0.84706,0.39277
92.9,0.44188,0.84692,0.39263
93,0.4417,0.84678,0.39249
93.1,0.44151,0.84664,0.39235
93.2,0.44133,0.84649,0.39221
93.3,0.44114,0.84635,0.39207
93.4,0.44096,0.84621,0.39193
93.5,0.44077,0.84607,0.39179
93.6,0.44059,0.84594,0.39165
93.7,0.4404,0.8458,0.39151
93.8,0.44022,0.84566,0.39137
93.9,0.44003,0.84552,0.39123
94,0.43985,0.84538,0.39109
94.1,0.43966,0.84524,0.39095
94.2,0.43948,0.8451,0.39081
94.3,0.43929,0.84497,0.39066
94.4,0.4391,0.84483,0.39052
94.5,0.43892,0.84469,0.39038
94.6,0.43873,0.84456,0.39024
94.7,0.43855,0.84442,0.3901
94.8,0.43836,0.84428,0.38996
94.9,0.43818,0.84415,0.38982
95,0.43799,0.84401,0.38968
95.1,0.43781,0.84388,0.38954
95.2,0.43762,0.84374,0.3894
95.3,0.43744,0.84361,0.38926
95.4,0.43725,0.84347,0.38912
95.5,0.43707,0.84334,0.38898
95.6,0.43688,0.84321,0.38884
95.7,0.4367,0.84307,0.3887
95.8,0.43651,0.84294,0.38856
95.9,0.43633,0.84281,0.38842
96,0.43614,0.84267,0.38828
96.1,0.43596,0.84254,0.38813
96.2,0.43577,0.84241,0.38799
96.3,0.43559,0.84228,0.38785
96.4,0.4354,0.84214,0.38771
96.5,0.43522,0.84201,0.38757
96.6,0.43503,0.84188,0.38743
96.7,0.43485,0.84175,0.38729
96.8,0.43466,0.84162,0.38715
96.9,0.43448,0.84149,0.38701
97,0.43429,0.84136,0.38687
97.1,0.43411,0.84123,0.38673
97.2,0.43392,0.8411,0.38659
97.3,0.43374,0.84097,0.38645
97.4,0.43355,0.84084,0.38631
97.5,0.43337,0.84071,0.38617
97.6,0.43318,0.84059,0.38603
97.7,0.43299,0.84046,0.38589
97.8,0.43281,0.84033,0.38575
97.9,0.43262,0.8402,0.38561
98,0.43244,0.84007,0.38548
98.1,0.43225,0.83995,0.38534
98.2,0.43207,0.83982,0.3852
98.3,0.43188,0.83969,0.38506
98.4,0.4317,0.83956,0.38492
98.5,0.43151,0.83944,0.38478
98.6,0.43133,0.83931,0.38464
98.7,0.43114,0.83919,0.3845
98.8,0.43096,0.83906,0.38436
98.9,0.43077,0.83893,0.38422
99,0.43059,0.83881,0.38408
99.1,0.4304,0.83868,0.38394
99.2,0.43022,0.83856,0.3838
99.3,0.43003,0.83843,0.38367
99.4,0.42985,0.83831,0.38353
99.5,0.42966,0.83818,0.38339
99.6,0.42948,0.83806,0.38325
99.7,0.42929,0.83793,0.38311
99.8,0.42911,0.83781,0.38297
99.9,0.42892,0.83769,0.38283
100,0.42874,0.83756,0.38269
100.1,0.42855,0.83744,0.38255
100.2,0.42837,0.83732,0.38241
100.3,0.42818,0.83719,0.38228
100.4,0.428,0.83707,0.38214
100.5,0.42781,0.83695,0.382
100.6,0.42763,0.83682,0.38186
100.7,0.42744,0.8367,0.38172
100.8,0.42726,0.83658,0.38158
100.9,0.42707,0.83646,0.38144
101,0.42689,0.83634,0.3813
101.1,0.4267,0.83621,0.38116
101.2,0.42652,0.83609,0.38102
101.3,0.42633,0.83597,0.38088
101.4,0.42615,0.83585,0.38075
101.5,0.42596,0.83573,0.38061
101.6,0.42578,0.83561,0.38047
101.7,0.42559,0.83549,0.38033
101.8,0.42541,0.83536,0.38019
101.9,0.42522,0.83524,0.38005
102,0.42504,0.83512,0.37991
102.1,0.42485,0.835,0.37977
102.2,0.42467,0.83488,0.37963
102.3,0.42448,0.83476,0.37949
102.4,0.4243,0.83464,0.37935
102.5,0.42411,0.83452,0.37921
102.6,0.42393,0.8344,0.37908
102.7,0.42374,0.83428,0.37894
102.8,0.42356,0.83416,0.3788
102.9,0.42337,0.83405,0.37866
103,0.42319,0.83393,0.37852
103.1,0.423,0.83381,0.37838
103.2,0.42282,0.83369,0.37824
103.3,0.42263,0.83357,0.3781
103.4,0.42245,0.83345,0.37796
103.5,0.42226,0.83333,0.37782
103.6,0.42208,0.83321,0.37768
103.7,0.42189,0.8331,0.37755
103.8,0.42171,0.83298,0.37741
103.9,0.42152,0.83286,0.37727
104,0.42134,0.83274,0.37713
104.1,0.42115,0.83262,0.37699
104.2,0.42097,0.83251,0.37685
104.3,0.42078,0.83239,0.37672
104.4,0.4206,0.83227,0.37658
104.5,0.42041,0.83215,0.37644
104.6,0.42023,0.83203,0.3763
104.7,0.42004,0.83192,0.37616
104.8,0.41986,0.8318,0.37602
104.9,0.41967,0.83168,0.37588
105,0.41949,0.83157,0.37575
105.1,0.4193,0.83145,0.37561
105.2,0.41912,0.83133,0.37547
105.3,0.41893,0.83122,0.37533
105.4,0.41875,0.8311,0.37519
105.5,0.41856,0.83098,0.37506
105.6,0.41838,0.83087,0.37492
105.7,0.41819,0.83076,0.37478
105.8,0.41801,0.83064,0.37464
105.9,0.41782,0.83053,0.3745
106,0.41764,0.83041,0.37436
106.1,0.41745,0.8303,0.37423
106.2,0.41727,0.83018,0.37409
106.3,0.41708,0.83007,0.37395
106.4,0.4169,0.82996,0.37381
106.5,0.41671,0.82984,0.37367
106.6,0.41653,0.82973,0.37353
106.7,0.41634,0.82961,0.3734
106.8,0.41616,0.8295,0.37326
106.9,0.41597,0.82939,0.37312
107,0.41579,0.82927,0.37298
107.1,0.4156,0.82916,0.37284
107.2,0.41542,0.82905,0.37271
107.3,0.41523,0.82894,0.37257
107.4,0.41505,0.82882,0.37243
107.5,0.41486,0.82871,0.37229
107.6,0.41468,0.8286,0.37215
107.7,0.41449,0.82849,0.37202
107.8,0.41431,0.82837,0.37188
107.9,0.41412,0.82826,0.37174
108,0.41394,0.82815,0.3716
108.1,0.41375,0.82804,0.37146
108.2,0.41357,0.82792,0.37133
108.3,0.41339,0.82781,0.37119
108.4,0.4132,0.8277,0.37105
108.5,0.41302,0.82759,0.37091
108.6,0.41283,0.82748,0.37077
108.7,0.41265,0.82737,0.37064
108.8,0.41246,0.82725,0.3705
108.9,0.41228,0.82714,0.37036
109,0.41209,0.82703,0.37022
109.1,0.41191,0.82692,0.37008
109.2,0.41172,0.82681,0.36995
109.3,0.41154,0.8267,0.36981
109.4,0.41135,0.82659,0.36967
109.5,0.41117,0.82648,0.36953
109.6,0.41098,0.82637,0.3694
109.7,0.4108,0.82625,0.36926
109.8,0.41061,0.82614,0.36912
109.9,0.41043,0.82603,0.36898
110,0.41024,0.82592,0.36884
110.1,0.41006,0.82581,0.36871
110.2,0.40987,0.8257,0.36857
110.3,0.40969,0.82559,0.36843
110.4,0.40951,0.82548,0.36829
110.5,0.40932,0.82537,0.36816
110.6,0.40914,0.82526,0.36802
110.7,0.40895,0.82515,0.36788
110.8,0.40877,0.82504,0.36774
110.9,0.40858,0.82493,0.36761
111,0.4084,0.82482,0.36747
111.1,0.40821,0.82471,0.36733
111.2,0.40803,0.8246,0.36719
111.3,0.40784,0.82449,0.36706
111.4,0.40766,0.82438,0.36692
111.5,0.40747,0.82427,0.36678
111.6,0.40729,0.82416,0.36664
111.7,0.4071,0.82405,0.36651
111.8,0.40692,0.82394,0.36637
111.9,0.40674,0.82383,0.36623
112,0.40655,0.82373,0.36609
112.1,0.40637,0.82362,0.36596
112.2,0.40618,0.82351,0.36582
112.3,0.406,0.8234,0.36568
112.4,0.40581,0.82329,0.36554
112.5,0.40563,0.82318,0.36541
112.6,0.40544,0.82307,0.36527
112.7,0.40526,0.82296,0.36513
112.8,0.40507,0.82285,0.36499
112.9,0.40489,0.82274,0.36486
113,0.4047,0.82263,0.36472
113.1,0.40452,0.82252,0.36458
113.2,0.40434,0.82241,0.36444
113.3,0.40415,0.82231,0.36431
113.4,0.40397,0.8222,0.36417
113.5,0.40378,0.82209,0.36403
113.6,0.4036,0.82198,0.3639
113.7,0.40341,0.82187,0.36376
113.8,0.40323,0.82176,0.36362
113.9,0.40304,0.82165,0.36348
114,0.40286,0.82154,0.36335
114.1,0.40267,0.82143,0.36321
114.2,0.40249,0.82133,0.36307
114.3,0.40231,0.82122,0.36294
114.4,0.40212,0.82111,0.3628
114.5,0.40194,0.821,0.36266
114.6,0.40175,0.8209,0.36252
114.7,0.40157,0.82079,0.36239
114.8,0.40138,0.82068,0.36225
114.9,0.4012,0.82057,0.36211
115,0.40101,0.82047,0.36198
115.1,0.40083,0.82036,0.36184
115.2,0.40065,0.82025,0.3617
115.3,0.40046,0.82014,0.36156
115.4,0.40028,0.82004,0.36143
115.5,0.40009,0.81993,0.36129
115.6,0.39991,0.81982,0.36115
115.7,0.39972,0.81972,0.36102
115.8,0.39954,0.81961,0.36088
115.9,0.39935,0.8195,0.36074
116,0.39917,0.8194,0.36061
116.1,0.39899,0.81929,0.36047
116.2,0.3988,0.81918,0.36033
116.3,0.39862,0.81908,0.36019
116.4,0.39843,0.81897,0.36006
116.5,0.39825,0.81886,0.35992
116.6,0.39806,0.81876,0.35978
116.7,0.39788,0.81865,0.35965
116.8,0.39769,0.81854,0.35951
116.9,0.39751,0.81844,0.35937
117,0.39733,0.81833,0.35924
117.1,0.39714,0.81822,0.3591
117.2,0.39696,0.81812,0.35896
117.3,0.39677,0.81801,0.35883
117.4,0.39659,0.81791,0.35869
117.5,0.3964,0.8178,0.35855
117.6,0.39622,0.81769,0.35841
117.7,0.39604,0.81759,0.35828
117.8,0.39585,0.81748,0.35814
117.9,0.39567,0.81738,0.358
118,0.39548,0.81727,0.35787
118.1,0.3953,0.81717,0.35773
118.2,0.39511,0.81706,0.35759
118.3,0.39493,0.81695,0.35746
118.4,0.39475,0.81685,0.35732
118.5,0.39456,0.81674,0.35718
118.6,0.39438,0.81664,0.35705
118.7,0.39419,0.81653,0.35691
118.8,0.39401,0.81643,0.35677
118.9,0.39383,0.81632,0.35664
119,0.39364,0.81622,0.3565
119.1,0.39346,0.81611,0.35636
119.2,0.39327,0.81601,0.35623
119.3,0.39309,0.8159,0.35609
119.4,0.3929,0.8158,0.35595
119.5,0.39272,0.81569,0.35582
119.6,0.39254,0.81559,0.35568
119.7,0.39235,0.81548,0.35554
119.8,0.39217,0.81538,0.35541
119.9,0.39198,0.81527,0.35527
120,0.3918,0.81517,0.35513
